Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
1.34,4,4,2,3,1,1,7314
0.9,1,1,2,0,3,1,4229
0.9,4,1,2,0,0,1,4471
2.01,2,4,3,0,3,1,23326
0.81,2,1,2,0,0,1,3913
0.9,4,0,3,3,3,1,5195
1.06,2,1,2,3,3,1,5161
1.51,2,3,3,0,0,1,14779
0.92,4,0,2,0,3,1,4253
1.52,4,2,2,1,1,1,11094
1.12,2,2,4,0,0,1,8074
1.0,1,0,2,3,1,1,5642
1.2,2,3,6,1,3,1,9373
1.02,2,3,3,0,1,1,6968
1.15,4,0,4,3,1,1,7662
2.01,2,3,3,3,3,1,23156
1.01,2,4,2,3,3,1,4767
0.9,4,4,2,3,3,1,3629
2.0,1,4,3,3,0,1,20566
1.51,2,5,5,0,0,1,12788
2.02,4,1,4,0,0,1,28147
0.9,4,4,5,3,0,1,4664
0.82,4,2,2,1,3,0,3048
0.79,4,3,2,0,0,1,2755
1.02,4,2,2,3,3,1,5126
1.11,2,3,3,0,0,1,8129
1.5,4,5,4,3,1,1,9611
1.6,2,5,2,1,1,1,9376
1.5,4,2,4,0,3,1,13001
1.22,2,5,3,0,0,1,6581
1.14,4,4,4,0,0,1,6386
1.01,4,0,2,3,3,1,5812
1.52,4,0,2,0,3,1,13357
0.9,1,4,2,1,1,1,3734
1.23,4,5,4,3,1,1,6335
2.07,4,4,2,3,3,1,17019
0.85,2,3,2,0,0,1,3766
2.01,4,2,2,3,0,1,21119
0.99,2,2,2,0,3,1,5728
1.14,2,3,1,0,0,1,10735
2.36,4,5,2,3,1,1,18098
1.29,2,5,2,0,0,1,6372
1.01,1,2,4,1,1,1,6271
1.51,0,4,3,3,0,1,9701
1.02,4,1,2,0,0,1,5732
1.02,2,3,3,2,2,0,7123
1.61,4,5,1,3,3,1,11513
2.23,4,4,4,3,3,1,21706
2.54,4,4,2,3,0,1,25867
0.8,4,2,2,0,0,1,3093
1.2,4,5,1,3,1,1,7141
0.9,1,4,2,3,1,1,3282
0.79,2,1,2,3,3,1,3384
1.06,4,1,2,0,0,1,6169
1.01,2,5,3,0,0,1,5375
2.7,2,0,3,3,3,1,50350
0.9,4,4,6,0,0,1,4832
1.91,4,2,1,1,1,1,28557
0.9,4,5,2,3,3,1,3407
1.22,3,5,4,2,2,0,7430
1.28,2,1,3,3,0,1,11696
1.32,2,3,4,0,0,1,9773
1.69,2,5,4,3,3,1,11086
0.91,1,1,2,3,3,1,3971
0.92,2,0,2,0,0,1,4696
1.23,4,3,5,0,0,0,10454
2.07,2,0,6,3,3,1,46290
2.01,2,3,2,3,0,1,18736
1.11,1,4,2,0,0,0,5238
1.08,4,2,2,3,1,1,5256
1.13,4,2,2,3,1,1,5584
1.01,4,5,4,3,3,1,4610
1.1,2,4,5,3,0,1,7434
0.75,2,2,4,0,0,1,3434
1.01,4,1,4,1,1,1,6128
2.04,4,4,3,3,0,1,20645
1.0,2,1,2,0,0,1,5555
1.5,4,2,6,3,1,1,16501
2.08,2,3,3,0,0,1,28928
1.62,4,4,2,3,1,1,10567
2.04,1,5,4,1,1,1,15511
1.02,4,4,3,3,1,1,5280
1.0,1,5,2,3,3,1,4149
1.06,2,3,6,0,0,1,8515
1.05,2,3,3,0,0,1,7270
1.52,4,4,6,3,3,1,11772
1.5,2,4,3,2,2,0,12702
0.92,4,4,2,1,3,1,3800
2.01,4,3,3,0,3,1,26089
1.06,3,3,3,2,2,0,8093
0.93,4,3,2,3,1,1,4252
0.9,2,0,2,3,3,1,4537
1.02,2,4,2,0,0,1,6264
1.28,4,3,5,0,3,1,11376
1.0,2,3,6,2,2,0,7520
0.9,1,5,6,3,1,1,3946
1.17,4,4,2,1,3,1,5995
2.04,4,3,6,3,3,1,27499
1.01,4,3,4,0,0,1,6449
1.0,4,0,3,3,1,1,7281
1.02,3,0,4,0,0,1,9502
1.5,2,2,2,0,0,1,11146
1.06,2,3,4,0,0,1,6890
1.01,4,1,2,0,3,1,7211
2.0,1,3,3,1,1,1,25994
2.01,1,5,2,3,1,1,14552
2.02,1,3,4,3,3,1,25270
1.07,2,4,6,3,3,1,7133
0.85,2,1,2,0,0,1,4089
2.04,2,1,2,0,0,1,22553
1.5,2,0,3,3,3,1,17532
0.91,4,3,6,0,3,1,5468
1.52,4,3,5,3,3,1,16649
1.02,2,3,6,3,3,1,7730
2.25,3,3,3,2,2,0,36836
0.9,4,3,4,3,3,1,4484
1.02,4,2,4,1,3,1,6007
0.82,2,1,2,0,0,1,3622
2.05,4,4,4,0,0,1,21172
2.09,4,4,1,3,3,1,26342
1.05,3,2,5,2,2,0,12273
0.75,2,5,2,3,3,1,2383
2.05,2,3,2,0,0,1,19516
2.05,2,3,4,0,0,1,25656
1.13,2,1,6,0,0,1,11115
0.91,4,5,4,3,3,1,3911
0.76,2,4,3,0,0,1,3424
0.75,4,1,4,3,0,1,3817
1.02,4,1,6,0,3,1,8657
2.19,4,1,3,0,3,1,33491
1.06,4,3,3,0,0,1,6778
2.04,2,5,3,0,3,1,18282
1.2,3,0,6,0,0,1,16130
2.04,4,3,5,3,1,1,29060
1.08,2,3,4,3,3,1,6516
0.9,4,1,2,0,0,1,3863
1.01,1,3,6,0,3,1,7377
2.02,2,3,2,0,0,1,21167
0.78,2,0,2,3,3,1,3035
2.01,1,3,3,0,3,1,26089
0.9,4,1,4,3,3,1,4598
1.27,2,4,4,3,0,1,7271
0.75,4,3,4,0,3,1,2876
1.07,2,0,6,0,0,1,12545
1.21,4,1,3,0,3,1,9380
1.61,2,3,3,0,3,1,16205
1.09,2,3,1,2,2,0,9410
0.91,2,5,4,3,3,1,3664
0.9,1,4,2,3,3,1,3465
1.55,2,2,2,0,0,1,11011
2.01,1,2,2,3,1,1,18143
2.11,4,4,3,0,2,0,23138
2.11,2,0,5,0,0,1,49740
1.05,2,2,2,0,0,1,5586
1.51,1,2,2,0,3,1,10750
0.78,4,2,3,3,3,1,3563
1.0,4,0,2,0,0,1,6196
2.03,4,2,3,3,0,1,29713
1.31,3,3,6,0,0,1,13057
1.16,2,4,4,0,0,1,6954
1.04,2,3,3,2,2,0,6831
0.78,2,3,4,3,3,1,3171
0.91,4,3,6,3,0,1,5468
1.13,3,1,5,2,2,0,14816
1.51,4,2,2,3,1,1,10190
2.43,2,1,6,0,0,1,54334
1.6,2,0,2,3,3,1,13377
1.01,4,5,2,3,3,1,4189
2.01,2,0,4,2,2,0,30348
1.11,2,3,3,0,0,1,9261
0.84,2,0,4,0,0,1,4736
0.91,4,4,6,3,0,1,4665
1.06,4,3,3,3,3,1,7191
1.59,2,5,4,2,2,0,10752
0.91,1,2,2,1,1,1,3606
1.28,4,4,4,3,1,1,7517
1.05,3,2,3,2,2,0,9330
1.16,4,3,3,3,3,1,7589
1.23,4,0,2,0,3,1,7717
1.02,2,4,6,0,3,1,6266
2.16,4,4,4,3,3,1,20740
1.29,2,2,6,3,3,1,13142
0.9,4,0,1,0,3,1,9090
2.07,2,3,4,0,0,1,29219
0.81,2,3,3,3,0,1,3544
1.57,2,5,2,0,0,1,10633
1.81,4,3,4,3,3,1,18835
2.01,2,2,3,0,0,1,34538
1.07,2,4,4,3,3,1,5813
0.81,4,2,2,2,2,0,3308
2.03,4,4,3,3,3,1,20550
1.2,4,4,3,3,3,1,6972
1.0,2,1,6,0,3,1,9685
1.5,4,5,6,0,1,1,10873
1.08,2,0,2,0,0,1,6539
1.2,2,4,3,3,3,1,7473
2.0,2,1,6,3,3,1,31924
2.01,1,0,2,3,3,1,20340
1.62,4,3,6,3,3,1,16625
0.8,2,2,2,3,0,1,3293
1.01,1,4,2,3,3,1,4616
1.03,2,2,4,3,3,1,6902
0.77,4,1,3,1,1,1,3488
1.2,4,1,4,0,3,1,8769
1.01,4,5,2,0,3,1,4313
1.62,2,3,4,0,0,1,16183
1.53,1,1,2,3,1,1,11349
1.03,2,0,3,0,0,1,8612
1.2,4,5,2,3,1,1,5352
0.96,4,3,5,0,3,1,5913
1.0,4,3,2,3,1,1,4793
1.03,2,0,2,2,2,0,6460
2.01,4,2,4,0,3,1,27183
1.2,2,3,2,0,0,1,7372
0.9,3,4,2,2,2,0,4740
0.78,2,0,4,0,0,1,4183
2.01,1,3,1,1,1,1,31365
2.41,4,1,6,3,1,1,51271
0.8,4,5,2,0,3,1,2473
1.13,4,0,4,0,0,1,8561
1.28,2,5,3,3,3,1,6600
2.16,4,5,4,3,3,1,17904
1.02,1,3,4,0,3,1,5884
1.02,4,2,4,3,3,1,6632
2.07,4,0,2,0,0,1,22900
2.74,4,4,4,3,3,1,27285
0.91,2,5,3,0,0,1,3872
1.13,4,5,1,3,0,1,6534
0.9,0,1,4,3,3,1,4358
1.19,2,4,3,0,0,1,7466
1.03,2,2,2,3,3,1,5356
1.0,4,2,3,1,1,1,6694
2.02,4,4,3,0,0,1,21928
2.02,1,0,1,0,3,1,52570
1.08,1,2,2,3,3,1,5403
2.02,2,0,1,3,3,1,64453
2.02,4,1,2,3,1,1,18731
1.02,2,1,4,3,3,1,7020
2.14,2,3,2,0,0,1,20362
1.59,2,5,3,3,3,1,12098
1.0,4,3,4,3,3,1,5939
0.91,2,5,2,0,0,1,3697
2.01,1,3,2,0,0,0,17879
1.51,4,4,2,3,1,1,9694
1.5,3,2,6,2,2,0,21002
2.41,2,5,4,0,3,1,20928
1.22,4,1,4,3,3,1,9495
1.01,4,1,2,3,1,1,5085
0.9,1,3,2,0,3,1,3804
1.23,4,3,6,0,0,1,10004
1.0,4,0,2,3,1,1,5568
0.75,2,3,5,0,0,1,3949
1.01,2,3,1,3,0,1,8869
1.32,2,4,5,2,2,0,9572
2.79,2,0,1,0,0,1,101561
1.3,4,3,2,3,0,1,7985
1.25,4,4,4,3,3,1,7227
2.18,2,4,2,0,0,1,19379
0.77,2,0,3,0,0,1,4407
1.01,4,1,4,0,3,1,6552
1.14,2,3,5,2,2,0,9037
0.75,4,1,2,3,3,1,2923
1.56,4,5,2,0,0,1,9494
0.9,1,4,3,0,3,1,3967
1.14,2,3,6,2,2,0,8743
0.76,4,5,4,0,0,1,2551
1.05,4,0,4,3,0,1,7913
1.09,2,4,4,0,0,1,6419
1.21,2,0,3,3,3,1,11019
0.78,4,0,2,3,0,1,2945
1.32,2,3,6,3,3,1,11419
1.21,2,2,3,0,3,1,8629
2.0,4,1,6,0,0,1,35038
0.9,1,1,2,1,3,1,4190
2.91,1,5,2,3,3,1,27277
0.92,2,2,6,0,0,1,8058
1.01,4,0,4,3,1,1,6845
1.22,2,2,4,0,0,1,9203
0.9,4,2,4,3,3,1,4334
0.9,4,4,1,3,3,1,5434
1.01,4,3,3,0,0,1,6632
1.06,4,2,1,0,3,1,9433
0.79,4,0,4,3,3,1,4003
0.76,1,2,3,1,1,0,3057
1.17,2,3,1,2,2,0,10431
1.55,2,3,4,3,0,1,12526
0.81,3,4,2,0,0,1,3514
1.44,4,3,3,3,3,1,12117
1.35,4,2,6,0,3,1,13053
1.51,4,3,3,0,3,1,13624
1.05,2,3,2,0,0,1,5361
1.01,4,3,4,3,3,1,6288
2.08,2,4,2,0,0,1,17637
1.15,2,4,4,0,0,1,6552
0.9,4,5,5,3,3,1,4078
0.9,4,1,6,0,0,1,6892
1.57,2,5,6,3,3,1,12396
0.92,2,4,4,0,0,1,4568
1.09,4,3,3,0,0,1,7281
1.06,4,0,2,0,3,1,6230
1.12,2,3,3,0,0,1,8080
1.07,3,5,4,2,2,0,5800
1.06,1,0,4,3,1,1,6893
0.82,2,0,2,0,0,1,4135
1.5,1,2,5,0,1,1,15665
2.01,4,3,3,1,0,1,26043
1.57,4,5,4,3,1,1,9809
1.01,4,1,4,3,0,1,6714
2.31,2,4,5,2,2,0,28792
2.16,2,2,6,0,3,1,38366
1.08,3,1,3,2,2,0,10292
2.63,1,4,4,3,0,1,30387
2.01,4,4,2,3,3,1,16901
1.02,4,5,2,1,3,1,4150
2.04,4,5,3,0,3,0,19629
0.91,0,3,2,3,3,1,3581
2.03,2,3,3,3,3,1,25313
0.8,2,2,4,0,3,1,3653
2.59,4,1,2,0,0,1,25158
0.9,4,1,2,3,0,1,4034
1.53,2,4,1,0,3,1,13386
1.01,4,5,3,0,0,1,5165
1.58,2,2,3,0,0,1,18965
2.17,2,5,4,3,3,1,17984
1.5,1,4,4,0,1,1,9620
1.5,4,3,6,0,3,1,15013
2.01,2,5,4,0,3,1,16766
1.01,1,1,4,3,3,1,5972
0.91,4,4,4,3,0,1,3924
1.08,3,3,3,2,2,0,8529
0.76,2,3,6,0,0,1,3927
1.12,2,4,2,0,0,1,5818
2.15,2,5,4,0,0,1,19592
2.02,4,1,3,3,1,1,33787
1.22,2,3,6,3,0,1,9239
1.25,4,3,5,0,0,1,11589
1.08,4,0,3,3,3,1,9168
1.22,2,3,3,2,2,0,8830
0.9,1,2,2,0,3,1,3788
0.81,3,0,2,2,2,0,4387
1.0,4,0,2,3,3,1,5671
1.02,4,2,4,3,3,1,6166
1.0,0,2,2,3,3,1,4925
2.05,2,4,3,2,2,0,22892
1.01,2,2,4,2,2,0,7121
0.9,4,4,2,3,0,1,3533
1.01,2,2,6,0,0,1,9463
1.52,2,5,2,0,0,1,9358
0.91,2,4,4,3,3,1,4666
1.01,1,3,2,0,3,1,5073
2.04,2,4,3,0,0,1,23045
1.57,4,4,6,3,0,1,13516
1.01,3,1,6,2,2,0,11400
1.03,1,5,2,0,3,1,4413
1.51,2,3,4,3,0,1,12846
1.03,2,4,2,3,3,1,5418
2.48,4,4,2,0,0,0,23762
1.5,1,5,2,0,3,1,8161
1.04,1,4,2,3,1,1,4741
1.5,2,4,3,2,2,0,11557
1.2,4,3,4,3,1,1,7737
1.0,0,0,2,3,1,1,5405
1.0,4,5,2,1,3,1,4149
1.5,2,0,1,3,0,1,33691
1.52,4,0,4,1,3,1,13799
1.11,4,3,4,1,3,1,6771
0.91,4,3,6,1,3,1,4913
1.01,0,0,2,3,3,1,5383
1.12,0,3,3,3,1,1,5487
1.53,1,2,2,3,3,1,11207
0.76,3,4,2,2,2,0,3050
1.23,2,3,6,0,0,1,10317
1.0,2,1,2,1,1,0,5622
0.79,4,2,2,3,0,1,2878
2.02,4,4,4,0,0,1,21770
1.01,2,2,2,0,3,1,5184
1.06,2,3,3,0,0,1,7594
1.56,4,4,6,0,0,1,12098
0.9,4,3,4,3,1,1,4369
2.01,1,2,2,3,1,1,20524
0.93,0,4,6,1,1,1,4179
0.8,3,3,6,2,2,0,4740
1.42,2,2,5,0,3,1,18682
0.75,4,2,3,3,3,1,3268
1.01,2,5,2,0,3,1,4641
1.08,2,2,6,2,2,0,10046
1.02,4,2,3,1,3,1,7740
2.02,4,5,4,3,1,1,15759
0.9,1,2,2,1,1,1,3788
1.01,4,1,2,3,3,1,5357
1.05,4,1,2,0,0,1,5770
1.21,4,3,4,3,3,1,7568
1.51,3,3,1,2,2,0,18806
1.63,2,4,6,0,3,1,14541
1.11,3,1,4,2,2,0,9625
0.92,4,4,3,1,1,1,4270
0.97,2,0,2,3,1,1,5028
0.8,2,2,3,3,3,1,3994
1.24,2,4,2,0,0,1,6717
1.7,2,4,3,0,0,1,16240
1.53,4,4,4,0,3,1,11722
1.27,2,2,6,3,0,1,11977
2.01,4,5,4,0,0,1,16304
1.01,4,2,2,1,1,1,4890
2.2,2,4,5,0,0,1,28195
2.03,4,5,2,0,0,1,16392
2.08,2,3,4,0,0,1,27914
2.21,2,4,3,3,3,1,24417
2.19,4,1,1,3,3,1,52250
1.18,4,4,2,1,0,1,5674
1.53,4,4,4,3,3,1,12133
0.9,1,0,2,3,1,1,4227
1.27,4,4,4,3,3,1,7589
0.9,4,1,2,3,1,1,4144
2.01,1,1,2,0,1,1,20157
0.77,1,2,4,3,3,0,2911
1.39,2,4,6,2,2,0,9850
1.01,1,4,2,3,3,1,4846
1.31,1,5,4,3,3,1,7236
1.01,2,1,2,0,0,1,5534
1.08,4,1,3,1,3,1,7168
1.16,4,3,2,0,1,1,6292
1.02,3,0,4,2,2,0,9502
1.62,4,4,2,3,3,1,10521
1.14,2,3,2,0,3,1,5809
1.14,2,3,4,0,3,1,7371
2.3,4,4,6,0,3,1,28706
1.41,4,3,5,0,3,1,14936
0.8,2,1,2,0,0,1,4053
1.01,1,2,4,1,1,1,6158
2.08,2,3,3,0,0,1,28655
0.82,2,3,6,3,0,1,4130
1.25,4,3,4,0,0,1,8941
1.09,2,5,6,2,2,0,6152
1.05,4,4,2,1,1,1,5072
0.91,2,3,2,2,2,0,4453
0.91,4,1,2,3,0,1,4310
2.02,4,2,2,1,0,1,17530
1.26,2,2,4,0,0,1,10007
1.55,2,5,3,0,3,1,10384
0.8,2,1,4,0,0,1,4126
2.01,1,4,3,3,1,1,21204
1.02,2,5,6,2,2,0,5767
1.01,1,2,3,1,3,1,6825
2.07,2,4,4,3,0,1,20427
2.09,4,5,3,0,0,1,18215
1.02,2,3,6,3,3,1,8107
1.0,1,1,4,3,3,1,6073
0.87,4,4,2,0,3,1,3180
1.01,4,1,6,3,3,1,8992
0.8,2,0,3,3,0,1,4670
0.9,4,1,2,0,3,1,4090
1.04,2,0,4,3,1,1,7220
1.01,2,1,6,0,0,1,9780
2.0,1,4,4,3,3,1,19002
0.94,2,5,6,3,3,1,4390
1.08,4,1,6,3,3,1,9607
2.01,4,3,3,0,3,1,26451
1.51,4,2,2,3,1,1,11190
0.9,4,4,3,3,3,1,4324
2.42,2,4,4,2,2,0,27433
1.34,4,4,2,1,3,1,7655
1.8,3,5,6,2,2,0,16230
1.0,2,4,4,3,0,1,5820
1.07,4,4,2,3,3,0,5186
1.41,4,0,1,3,3,1,25486
2.15,4,2,3,3,3,1,31405
0.9,1,3,2,3,3,1,3798
2.04,2,2,4,0,0,1,30466
1.04,3,3,6,2,2,0,9627
2.17,1,5,2,0,3,0,16255
1.03,4,2,2,3,3,1,5266
0.93,2,0,2,3,3,1,4724
1.3,4,4,2,3,3,1,6758
1.55,2,1,6,0,0,1,18828
1.08,2,3,3,0,0,1,7635
2.01,2,4,3,0,0,1,25894
2.01,2,2,3,0,0,1,31958
0.84,0,2,4,3,1,0,3172
0.9,4,4,4,0,3,1,4173
1.33,2,3,4,3,3,1,9739
1.58,2,3,2,0,0,1,11927
2.26,4,4,1,3,3,1,34297
1.11,4,4,2,0,0,1,5503
2.31,2,5,4,0,0,1,20570
0.91,4,0,2,1,0,1,4466
1.25,2,3,3,2,2,0,9418
1.1,4,3,5,0,0,1,9257
1.08,2,5,4,2,2,0,5294
0.9,4,3,4,3,0,1,4296
1.01,2,2,5,3,3,1,10185
1.01,4,0,4,0,0,1,7487
2.25,2,3,3,0,0,1,29299
0.9,4,0,2,0,1,1,4289
2.01,2,1,3,0,0,1,34586
2.01,4,5,4,0,3,1,15716
0.9,4,2,4,3,0,1,4268
2.02,4,4,2,0,0,1,18662
1.26,4,0,3,0,1,1,11277
0.9,4,1,4,0,0,1,5887
1.58,2,2,2,2,2,0,12991
1.4,4,3,3,3,0,1,11487
2.0,2,0,5,2,2,0,51708
1.51,2,2,2,0,0,1,11950
1.02,1,1,2,3,1,1,5565
0.8,2,5,2,0,0,1,2927
1.52,2,5,4,0,3,1,9352
0.92,4,3,2,0,3,1,3724
0.76,2,0,2,3,0,1,3007
2.01,4,3,4,3,0,1,28639
1.4,4,5,2,1,3,1,7644
1.21,4,4,4,3,3,1,6887
0.9,4,4,4,3,3,1,4255
2.11,2,4,3,0,0,1,25309
1.0,4,3,4,3,3,1,5747
0.76,2,4,6,2,2,0,3183
1.23,2,5,4,3,3,1,6335
1.52,2,3,2,0,0,1,11510
0.91,0,2,4,3,3,1,4474
0.9,4,5,4,3,3,1,3627
1.53,2,2,2,2,2,0,12616
0.85,2,3,3,0,0,1,4373
1.02,2,4,6,2,2,0,6613
1.22,2,3,3,3,3,1,9793
1.4,4,3,1,0,1,1,14252
2.0,1,3,2,3,1,1,20733
2.04,4,2,5,0,0,1,42587
2.02,2,3,3,0,0,1,27503
1.0,1,2,4,3,3,1,6159
1.01,0,2,2,0,1,1,5008
0.9,2,4,2,0,0,1,4492
2.52,4,4,2,0,0,1,25779
0.9,4,4,4,3,3,1,4096
2.02,2,3,2,0,0,1,20456
1.01,1,4,2,0,1,1,4611
1.2,4,2,3,3,1,1,9248
1.55,2,5,4,3,3,1,9805
1.21,4,4,2,1,1,1,6194
0.9,1,3,2,3,3,1,3231
1.16,2,0,6,0,3,1,12450
1.5,4,0,4,3,3,1,13629
1.52,2,0,1,0,3,1,24715
0.79,4,2,2,3,3,1,3073
1.0,4,3,3,3,3,1,6642
0.81,2,1,2,0,0,1,3109
0.91,4,2,2,3,1,1,3885
0.82,2,5,3,2,2,0,3113
1.04,2,3,4,3,3,1,6560
1.4,4,3,3,0,3,1,11584
1.07,2,4,2,0,3,1,5281
1.08,2,5,2,0,0,1,5201
1.34,2,4,5,0,0,1,10255
2.01,4,0,2,3,0,1,21440
1.09,2,3,5,2,2,0,8778
2.11,2,3,4,0,0,1,26871
1.27,2,1,2,3,3,1,7806
0.9,1,1,4,0,0,1,4377
1.3,1,1,6,1,0,1,12967
2.01,4,3,4,0,3,1,23652
1.0,2,3,6,0,0,1,9294
1.02,2,3,6,0,0,1,7666
0.9,2,3,1,2,2,0,6645
1.2,2,4,2,3,3,1,6377
1.33,2,4,1,3,3,1,9970
1.0,1,1,5,0,3,1,8359
1.07,2,5,5,0,0,1,6685
0.99,4,0,2,1,3,1,5671
2.04,2,4,4,0,0,1,20060
1.54,2,3,3,3,0,1,14650
0.96,1,0,2,0,3,1,4693
2.16,4,3,4,1,1,1,26281
2.09,2,3,3,0,0,1,28683
1.5,4,4,4,1,1,1,9730
1.2,2,5,1,3,3,1,7367
1.05,4,0,2,0,1,1,5952
2.14,4,3,4,0,0,1,28705
0.75,4,2,3,1,3,1,3220
1.1,3,4,2,0,0,1,6844
1.01,4,5,2,0,0,1,4189
2.04,2,0,4,0,0,1,28297
1.33,2,4,6,0,0,1,10045
1.09,2,3,4,0,0,1,6905
1.24,2,3,6,0,0,1,10507
0.91,1,1,2,1,1,1,3971
1.0,4,3,2,3,3,1,4925
1.07,2,1,4,3,3,1,7240
2.05,2,5,2,2,2,0,16029
1.0,1,2,4,0,3,1,5935
2.02,4,3,4,0,0,1,24585
0.96,2,2,6,0,3,1,8149
1.02,1,3,2,3,1,1,4749
1.06,4,3,4,3,1,1,6217
0.75,4,0,2,3,0,1,3085
1.12,2,5,4,0,0,1,5956
1.21,1,0,2,1,1,1,6727
2.03,2,2,3,3,3,1,31514
1.02,3,2,4,2,2,0,8348
2.39,2,5,3,0,0,1,23818
1.15,1,4,2,3,1,1,5005
1.12,2,1,3,0,0,1,8991
1.01,4,5,2,0,0,1,4759
0.76,2,1,3,0,3,1,3658
1.23,2,3,6,2,2,0,10560
1.19,4,0,5,3,3,1,15767
1.16,2,2,6,2,2,0,10439
1.07,4,2,2,3,3,1,6061
1.13,2,0,6,2,2,0,12788
2.44,4,3,3,3,3,1,36761
1.01,4,2,5,3,0,1,9474
1.33,2,1,5,0,3,1,16733
1.02,4,2,2,3,1,1,5268
0.9,1,2,2,0,3,1,3898
0.9,4,1,2,0,0,1,4315
0.76,0,4,6,1,1,0,2699
2.02,2,4,4,0,0,1,19910
2.18,2,5,3,3,0,1,18880
1.01,1,3,2,1,1,1,4672
1.04,2,5,3,2,2,0,5229
1.22,3,4,4,2,2,0,8596
2.0,2,3,4,3,0,1,23503
2.45,1,3,4,1,3,1,32335
1.02,2,3,2,0,0,1,5235
2.0,4,3,4,0,0,1,27025
2.2,2,2,5,2,2,0,41282
1.69,2,2,4,3,3,1,16789
0.82,2,1,2,3,1,1,3373
1.24,2,5,4,3,0,1,6180
1.0,1,3,2,3,1,1,4401
1.28,2,4,6,0,3,1,9228
2.0,4,5,5,3,3,1,19943
1.23,4,1,6,1,3,1,11175
2.01,1,3,2,0,3,1,17656
2.01,1,5,2,3,1,1,14552
1.04,2,0,5,0,0,1,13353
0.75,4,1,6,1,3,1,4005
1.74,1,3,3,3,3,1,16223
1.54,2,5,2,0,0,1,9942
1.01,2,3,4,3,0,1,7814
1.26,2,2,3,3,0,1,8773
2.24,2,2,5,0,0,1,45857
1.13,2,2,6,2,2,0,10742
1.32,4,2,3,1,3,1,10921
0.79,2,3,6,2,2,0,3877
1.72,2,3,4,3,3,1,17125
2.1,2,4,1,0,0,1,28709
1.54,2,1,6,0,0,1,20071
1.51,4,2,3,3,3,1,14673
2.01,4,2,2,0,0,1,19789
1.22,4,1,3,3,3,1,9706
1.51,2,4,4,3,0,1,10974
2.07,1,3,4,0,3,1,26842
2.16,4,5,3,0,0,0,19642
1.5,1,1,2,1,3,1,11554
1.07,2,3,4,0,0,1,7275
1.65,4,4,3,2,2,0,11823
1.67,2,3,3,2,2,0,16643
2.07,4,4,2,0,3,1,17893
0.9,4,3,3,3,1,1,4515
2.0,1,3,2,3,3,1,17930
1.0,4,3,4,3,1,1,5766
1.05,2,3,5,0,0,1,8931
0.83,1,3,4,1,3,0,3195
1.02,4,3,2,0,3,1,4659
2.0,4,1,2,3,3,1,20867
1.29,2,0,1,0,0,1,26069
2.16,2,4,4,0,3,1,21941
1.38,4,3,6,0,0,0,12031
2.6,4,0,3,3,1,1,51736
1.07,2,5,3,3,0,1,5264
1.2,4,1,2,0,3,1,7310
0.9,1,3,4,0,0,1,4296
1.57,2,3,3,0,0,1,15301
1.06,3,2,4,0,0,1,8603
1.2,2,0,6,0,0,1,14033
0.91,2,1,2,3,3,1,4284
1.23,4,5,2,3,3,1,5902
2.08,4,2,3,0,3,1,29653
2.02,4,0,1,0,3,1,63902
1.04,4,1,6,3,1,1,8748
1.54,2,1,3,0,3,1,17934
1.2,4,2,6,1,3,1,10173
1.17,3,5,2,2,2,0,6405
0.8,4,2,2,3,0,1,2914
2.01,4,1,2,0,0,1,21942
1.7,2,0,1,0,0,1,44380
0.96,4,5,4,3,3,1,4187
1.03,2,1,2,3,3,1,5476
1.11,2,5,2,3,0,1,4709
2.0,2,4,4,2,2,0,21145
2.44,2,2,3,0,0,1,46186
1.5,2,4,6,3,3,1,13412
2.04,4,2,3,0,0,1,33081
2.0,4,3,4,3,0,1,21978
2.08,4,1,4,3,3,1,28912
1.01,4,0,2,3,0,1,5783
1.01,4,3,2,3,3,1,4905
1.21,2,0,6,0,0,1,13078
0.84,1,3,2,3,1,1,2872
2.14,2,2,2,3,0,1,21018
0.75,3,2,2,0,0,1,3336
2.35,2,0,6,0,0,1,58850
1.04,3,2,3,0,0,1,9242
1.01,1,5,4,3,1,1,4369
2.02,2,3,6,0,3,1,26500
1.22,2,4,2,3,3,1,5872
1.08,2,4,5,2,2,0,7273
1.07,2,1,2,3,3,1,5938
1.08,4,4,2,0,2,0,5375
0.8,4,2,3,3,1,1,3471
1.23,2,5,6,2,2,0,7299
2.01,4,2,2,0,3,1,20301
1.51,2,0,2,0,3,1,13162
2.01,4,0,1,1,1,1,57595
1.01,4,4,2,3,0,1,4811
1.0,1,4,2,3,3,1,4276
0.83,2,2,2,0,0,1,3597
2.01,4,3,2,0,0,1,18090
1.15,2,2,3,0,0,1,10316
0.83,4,2,2,3,3,1,3207
2.24,4,2,4,3,0,1,32713
2.0,4,4,6,0,0,1,22061
1.07,2,3,6,0,0,1,8393
2.01,4,2,2,3,0,1,22301
1.26,3,5,2,0,0,1,6951
1.0,4,0,3,0,3,1,7567
1.0,2,4,4,3,3,1,5536
0.85,4,2,4,1,3,1,3705
1.04,4,4,2,1,0,1,4682
2.01,1,2,2,3,1,1,20767
1.23,2,3,6,0,0,1,10537
0.78,3,3,4,2,2,0,3613
2.01,4,4,4,3,3,1,19046
0.9,1,2,4,3,1,1,4466
1.59,4,3,2,3,3,1,10963
1.03,1,2,6,3,3,1,8407
